id,prediction
0,0.0
1,0.0
2,0.0
3,67.58760012496866
4,284.6764166715746
5,859.7788258647408
6,1654.5115604064385
7,2763.8712576930357
8,2733.801103916198
9,2742.4352240072467
10,3146.1919865755917
11,3033.89289195905
12,2428.3289445766777
13,2567.9387176396967
14,2186.9068490877453
15,1509.7741176648374
16,1108.7584743341752
17,586.3144161781456
18,214.73820039353552
19,8.3355925
20,0.0
21,0.0
22,0.0
23,0.0
24,0.0
25,0.0
26,0.0
27,233.73407307204494
28,661.3009889567448
29,1371.1980019850366
30,2323.4043146457316
31,2940.2868105245943
32,3866.4266057182667
33,4301.771660969629
34,4178.635279072461
35,4419.114743653819
36,3966.6235402108396
37,3724.7431613930326
38,3545.829564489054
39,2901.544357215479
40,1766.1969751599513
41,790.8857375879552
42,425.61476864268616
43,115.92593204868756
44,0.0
45,0.0
46,0.0
47,0.0
48,0.0
49,0.0
50,29.340549235543193
51,274.4423585579623
52,653.7319371715928
53,1465.8926532038863
54,2692.2235946008013
55,3598.0793673267863
56,4284.20108534837
57,4847.773743948304
58,4877.72862928753
59,4687.29836538631
60,4236.616048150106
61,3791.500486789475
62,3246.050096238512
63,2132.2842889452495
64,1182.3820928551559
65,668.8219435585286
66,388.360876632584
67,155.4942400485476
68,0.0
69,0.0
70,0.0
71,0.0
72,0.0
73,0.0
74,19.31185395227074
75,131.48603054205708
76,466.96450243211484
77,1273.8315563071583
78,2542.1837301646624
79,3717.3108922058036
80,3815.5250833247214
81,3384.07270049995
82,3448.34481436403
83,3480.937039094589
84,3036.5360505080143
85,2796.9412669141375
86,2885.713683218466
87,2819.8861437659516
88,1991.866901956596
89,743.8722439405485
90,348.948248775266
91,139.22337176665798
92,0.0
93,0.0
94,0.0
95,0.0
96,0.0
97,0.0
98,53.75756401072313
99,308.2537067207011
100,550.17089618149
101,1463.2731826853633
102,2838.3641612903666
103,3500.4947945474914
104,4450.234697664078
105,4665.615565338151
106,4876.974431750729
107,4862.187742608436
108,4770.507183997872
109,4132.97214868255
110,3629.1435157078727
111,2897.655807142136
112,1894.196336554592
113,910.8599226256428
114,408.76939855457556
115,178.41123546038466
116,14.82904292465554
117,0.0
118,0.0
119,0.0
120,0.0
121,6.413412803922418
122,60.649727935440126
123,231.8418971746194
124,726.0640669421189
125,1639.0931276262268
126,2617.301228954956
127,3904.3373208791827
128,4136.120570111864
129,3894.5872176383205
130,3721.614021848267
131,3298.87951756405
132,2875.964524606477
133,3283.217273934572
134,3073.6008271140026
135,2404.584660970214
136,1415.0587873912598
137,713.5809194035194
138,477.38171045927595
139,211.5206046938363
140,14.150790740662138
141,0.0
142,0.0
143,0.0
144,0.0
145,8.691492977932644
146,80.59573518316635
147,247.98378545837323
148,739.4937605659793
149,1655.4446745190214
150,2904.9561715696127
151,3869.0361693143823
152,4257.7774350399395
153,4430.692493514227
154,4063.071722671768
155,4038.7586069604054
156,3731.364107732875
157,3513.217551265645
158,3118.0828109066188
159,2402.460490929413
160,1579.9508254350578
161,780.3680396535187
162,409.28382980015164
163,143.93669599549273
164,26.75446282895559
165,0.0
166,0.0
167,0.0
168,0.0
169,0.0
170,16.804416765179354
171,73.21148708264994
172,141.8424527696479
173,231.6394324831508
174,328.067848134734
175,434.6819356950881
176,623.8827068832406
177,716.0317592855254
178,887.5841307173457
179,1069.6179675198664
180,1736.11504682829
181,2406.590879842893
182,1900.0025672426113
183,1552.8096662367207
184,1085.9108612129985
185,611.7991205313893
186,290.4661121662558
187,106.56625821802561
188,21.74217625811282
189,0.0
190,0.0
191,0.0
192,0.0
193,0.0
194,55.773546167170196
195,174.70228696019763
196,470.5152604155127
197,984.1368229210215
198,1331.737420008406
199,2018.348881267344
200,1740.346399933589
201,1679.7837825278532
202,2584.196198544636
203,1991.3824589561077
204,2023.985684096183
205,2627.56722095351
206,2042.8510774526626
207,1149.5535828529432
208,776.7021362308567
209,462.4468612471062
210,186.8370297861877
211,53.10286868681803
212,0.0
213,0.0
214,0.0
215,0.0
216,0.0
217,0.0
218,43.51043174561569
219,107.65328376681452
220,173.727956464138
221,306.4393788959758
222,724.6371439267814
223,1197.4697838691436
224,2081.6406243743345
225,1870.7666734927595
226,1480.3699553166398
227,1457.0221570392946
228,1281.7670103237015
229,1032.072833105617
230,819.3458551660765
231,654.9669621632148
232,447.13601559778806
233,232.2971721117196
234,188.44326741318443
235,49.51348855782654
236,6.595865348415007
237,0.0
238,0.0
239,0.0
240,0.0
241,0.0
242,46.531617217682125
243,117.84462128304338
244,308.9425285562917
245,935.6830381743027
246,1436.6818419067754
247,2014.7527142501435
248,2296.921803109008
249,1316.0850389019106
250,1447.6421765790415
251,1635.0474902911728
252,2001.7289421449236
253,2243.9091857048893
254,1800.6528918658842
255,1510.9129577798801
256,1256.3996579986797
257,677.5624430690074
258,438.5556191540777
259,181.41335716272323
260,57.26292861452214
261,7.316183248930228
262,6.16011120934766
263,0.0
264,0.0
265,0.0
266,64.69836591161024
267,137.96937287453923
268,353.020910782168
269,753.4575996976864
270,1112.1876181074354
271,1249.5135904756014
272,1538.1028604994399
273,1546.0637536653549
274,1447.9870210228382
275,1473.9780528599972
276,1178.6300602129925
277,964.9421964775154
278,964.1230506096565
279,730.501158323162
280,550.8912646107551
281,429.56599777700944
282,161.51878198433252
283,45.17922741578279
284,20.92829369065721
285,0.0
286,0.0
287,0.0
288,0.0
289,0.0
290,64.86905717269735
291,184.36612705782753
292,481.53116116992567
293,899.1962415217849
294,1423.1969936766295
295,2021.1641788155837
296,2038.426696538323
297,2926.400969851816
298,2977.379173747123
299,2807.4541699262404
300,2319.748176276528
301,2166.755569863638
302,1975.0787581074728
303,1548.6267922234747
304,1181.2317982525037
305,822.0370271836753
306,388.8923161670565
307,205.98655598723812
308,31.326813338354746
309,0.0
310,18.60632229940996
311,0.0
312,0.0
313,6.3367230958644685
314,65.05056986756007
315,211.335383451857
316,488.02609380837936
317,882.6337079021459
318,1476.9905932540644
319,2014.9000844453903
320,2686.622854491802
321,2867.9630065430174
322,3161.741370220004
323,2817.2904943262056
324,2516.945648078729
325,1917.6514933148287
326,1380.009430915533
327,948.3192068205369
328,800.9475440381188
329,455.59547910269094
330,145.40468924544186
331,84.01959205524727
332,17.4719156207292
333,0.0
334,0.0
335,0.0
336,0.0
337,4.834645889528846
338,43.5868858673373
339,114.38204495742904
340,262.23346142467267
341,508.5832269047795
342,796.284552907648
343,1032.7882766142493
344,1325.656396669575
345,1670.0321357908529
346,1457.1715631794582
347,1954.7311551041316
348,1634.1036645300085
349,1470.5499474713545
350,1314.681223189823
351,1047.4465069639446
352,789.973896350386
353,473.6342637869377
354,249.34633987190466
355,127.18179194955601
356,39.46999615528897
357,0.0
358,0.0
359,0.0
360,0.0
361,6.930259678966868
362,71.66621232474671
363,180.2061292756694
364,338.2025815021103
