id,prediction
0,0.0
1,0.0
2,0.0
3,61.21834511408911
4,366.04314527065486
5,875.3659708514947
6,1852.223837312421
7,2891.1238424281364
8,2728.1962515438263
9,2793.8366798340257
10,2974.045541063432
11,3089.3691893357177
12,2442.653676930515
13,2598.142415773631
14,2355.082492472149
15,1626.4509408009817
16,1242.575434479977
17,644.9507052434576
18,251.48328074660023
19,22.999550311999716
20,0.0
21,0.0
22,0.0
23,0.0
24,0.0
25,0.0
26,8.614027585810927
27,180.87427382672882
28,717.5474291835106
29,1395.2484584714566
30,2137.1654443511898
31,3060.762361532763
32,3965.6620642577795
33,4254.205695953437
34,4322.837662410091
35,4408.935414059306
36,4099.968633049704
37,3936.0136520064443
38,3519.7030085522188
39,2827.3087447329763
40,1846.9648549949227
41,869.4533746731626
42,435.28637407951135
43,120.01141954892942
44,12.059660832567067
45,0.0
46,0.0
47,0.0
48,0.0
49,0.0
50,29.8528447198038
51,263.3026267679669
52,674.6423308828362
53,1494.7202612301126
54,2746.2460713428527
55,3722.2103518799668
56,4299.4031391456
57,4860.743807868996
58,4970.670247866933
59,4525.318864747302
60,4304.790576745667
61,3960.8814014184545
62,3204.3030899920404
63,2174.0141915264135
64,1301.440646619505
65,758.8571137784797
66,399.13205300172615
67,135.36970886085874
68,0.0
69,0.0
70,0.0
71,0.0
72,0.0
73,0.0
74,18.605505520846243
75,139.52619955768498
76,491.860829795542
77,1286.2010391067788
78,2649.4793558034885
79,3818.4265524147127
80,3809.7344619970395
81,3471.098479302874
82,3593.577044418556
83,3587.959303989553
84,3415.2263468364213
85,2889.2362457263407
86,3246.3919893426046
87,2716.4263548948084
88,1890.6521169320977
89,683.2209058897878
90,297.341574550052
91,121.08441232927933
92,0.0
93,0.0
94,0.0
95,0.0
96,0.0
97,0.0
98,54.690052626861075
99,302.8245082049799
100,656.4806636650826
101,1484.1031428344163
102,2873.8444023605052
103,3683.115197936119
104,4484.058192445147
105,4758.486144636025
106,4904.268321402391
107,4947.877668693867
108,4769.762456192679
109,4185.905854876261
110,3626.775187340667
111,2825.035245081646
112,1893.637622163441
113,1015.0530843338641
114,457.01004537036715
115,198.4430887019236
116,14.847853078614332
117,0.0
118,0.0
119,0.0
120,0.0
121,0.0
122,68.7587074733784
123,266.34448006278217
124,690.4852071745942
125,1672.1727177014336
126,2780.5932828840077
127,3891.3391311615824
128,4164.1682477474005
129,4022.4706631409604
130,3870.4878418160883
131,3360.9516802374974
132,3036.8983546161235
133,3328.8445371040943
134,3277.787453310119
135,2444.9099046437077
136,1514.8255127640628
137,913.6339818954474
138,470.60551720361156
139,202.89967838610883
140,19.6563738218382
141,0.0
142,0.0
143,0.0
144,0.0
145,0.0
146,82.01178702067568
147,282.9947243989154
148,735.1600796860287
149,1785.388426236512
150,2945.6502111658174
151,3971.263319714795
152,4485.437914399115
153,4737.302003357175
154,4280.369947748397
155,4143.772408638111
156,3700.69636226637
157,3453.0998062616754
158,3162.586702117086
159,2351.601019445219
160,1623.122994021388
161,898.7306869039473
162,460.3277149059032
163,183.79802311591288
164,16.031190157494848
165,0.0
166,0.0
167,0.0
168,0.0
169,0.0
170,10.410112514915589
171,83.36750346033092
172,170.84091559591545
173,225.5766308499751
174,307.0337549495533
175,444.8690993876557
176,583.8596317658337
177,732.8891372816424
178,852.5939574229394
179,1281.304652585271
180,1645.4969560125928
181,1926.0875905472178
182,1875.5015495316438
183,1628.6396123927927
184,1056.9756234978463
185,555.8153995065452
186,287.95289712882675
187,128.05316064897374
188,19.257784135651182
189,0.0
190,0.0
191,0.0
192,0.0
193,0.0
194,54.540440815848335
195,193.05341184672943
196,405.3846942593716
197,846.9259622481745
198,1379.4481259328022
199,2180.8864710244998
200,1552.667480050583
201,2062.1335049378968
202,2540.179612065056
203,1791.188492799132
204,2419.115357646686
205,2649.104376098797
206,2209.164988263672
207,1074.414074035256
208,699.6932602033219
209,405.5398345386124
210,196.975397038395
211,56.96807554417794
212,0.0
213,0.0
214,0.0
215,0.0
216,0.0
217,0.0
218,35.0373646110101
219,114.26225582619008
220,179.50981118646874
221,317.12194037562426
222,743.0133254985408
223,1228.2091568894816
224,1851.626784030776
225,1725.957812184257
226,1563.6649809896162
227,1482.3803821979527
228,1192.3580242282724
229,943.9368061164078
230,810.4782259793094
231,649.5451375609325
232,477.99848168470345
233,288.7639230024741
234,178.58447431545278
235,43.78387874451944
236,12.463849747745424
237,0.0
238,0.0
239,0.0
240,0.0
241,0.0
242,30.438036157537912
243,119.99528994638239
244,316.40969941861283
245,875.1855614361364
246,1418.0548675458967
247,2135.6916129697242
248,2030.5879851947411
249,1447.1146350171093
250,1615.7562660080032
251,1562.8715305321393
252,2147.803803201568
253,2100.4015163808544
254,1919.3263872865996
255,1727.4264034547332
256,1317.5583201507852
257,835.065713042252
258,496.07304218903136
259,213.70563602154107
260,60.81121180824566
261,0.0
262,0.0
263,0.0
264,0.0
265,0.0
266,69.1371243101306
267,154.28999797179563
268,363.14493521169726
269,708.4206345369404
270,939.4393341770773
271,1158.9180808546935
272,1464.0972935734853
273,1543.0660024516271
274,1502.0442539327207
275,1424.7460856456996
276,1363.430071123069
277,1039.3007421606421
278,994.014485072455
279,822.7087849915692
280,622.7558731425149
281,396.53159072655956
282,190.02753341081333
283,58.65054769242139
284,0.0
285,0.0
286,0.0
287,0.0
288,0.0
289,0.0
290,82.04760094343354
291,174.84722789132746
292,400.19275014490256
293,809.0232466754919
294,1382.8351220873105
295,1840.5331866835502
296,1842.3185761055515
297,2418.955606182666
298,2775.168947389451
299,2483.9689405050385
300,2206.0233478966
301,2136.5149051434673
302,2007.7525940367598
303,1571.3187656331725
304,1070.2173394032823
305,730.7074184691944
306,380.31594065208463
307,187.74859245009554
308,38.97700028025572
309,0.0
310,0.0
311,0.0
312,0.0
313,0.0
314,73.1371742795668
315,233.07630871749646
316,494.00671220667954
317,776.4771911741539
318,1440.5039731954366
319,2065.851095583058
320,2559.778585553664
321,2858.301672347111
322,3135.4675591946652
323,2761.046741160168
324,2371.5630956623877
325,1805.287906725083
326,1423.3544818886255
327,968.1456533646339
328,742.6049810268776
329,426.7049683504116
330,185.90611690909782
331,89.72046610764752
332,17.107792246269664
333,0.0
334,0.0
335,0.0
336,0.0
337,0.0
338,29.821749773792355
339,108.49960263727053
340,260.27226702377686
341,481.0321502129987
342,729.5300343682404
343,948.5618666979349
344,1235.8471288280869
345,1506.1799670870564
346,1474.0803004949119
347,1916.4313841601017
348,1735.167954461855
349,1609.677441435516
350,1350.0045955474402
351,1114.168243334243
352,734.0297591511415
353,418.9049214652176
354,254.6879243411315
355,132.05755684021563
356,40.65623821108773
357,0.0
358,0.0
359,0.0
360,0.0
361,0.0
362,55.10971137848012
363,182.03410028661466
364,331.8131358209919
365,537.5869209881195
366,871.6997756341045
367,1152.3288109969333
