id,prediction
0,0.0
1,0.0
2,0.0
3,62.84441954156232
4,369.2186478723491
5,900.7332929342599
6,1898.6765158124883
7,2925.3458122297443
8,2712.1545826711235
9,2739.0462794372147
10,2902.783302212695
11,3118.909675028058
12,2502.016547527277
13,2653.5362600702792
14,2318.9630543487883
15,1639.287585669537
16,1271.301757843843
17,657.9851160088554
18,247.030369215178
19,15.411539711012882
20,0.0
21,0.0
22,0.0
23,0.0
24,0.0
25,0.0
26,0.0
27,179.40243743204348
28,680.9312119488527
29,1387.707555224659
30,2096.2321791397344
31,3069.4766666728137
32,3950.324293229425
33,4287.154542623428
34,4256.290325231994
35,4380.159266530833
36,4094.807693838906
37,3836.537075606827
38,3501.7781419222874
39,2838.900519448668
40,1845.4827985539162
41,882.1267882718321
42,432.0924189227262
43,108.99252017297964
44,0.0
45,0.0
46,0.0
47,0.0
48,0.0
49,0.0
50,26.560996141964182
51,247.62030426237163
52,681.1347401484768
53,1514.0154374149938
54,2723.1451127347596
55,3719.8810517369548
56,4358.889004603586
57,4863.119332950265
58,4906.299149773264
59,4556.569119828919
60,4350.757721813193
61,3977.146353357176
62,3138.9980543182937
63,2128.1830918913906
64,1331.3088364125597
65,762.8340405854563
66,376.78856891843424
67,135.69157081510687
68,0.0
69,0.0
70,0.0
71,0.0
72,0.0
73,0.0
74,16.272401532874404
75,139.7285792989958
76,485.35724885003924
77,1297.2907547434038
78,2709.3029238475265
79,3886.803168257165
80,3700.844485321726
81,3508.6773479109825
82,3518.1711077177215
83,3498.4203261719695
84,3443.5451774127205
85,2956.2957641494568
86,3238.6783236474466
87,2708.3972370264987
88,1891.5232754943086
89,675.983311711753
90,298.36304478382385
91,123.09210929547046
92,0.0
93,0.0
94,0.0
95,0.0
96,0.0
97,0.0
98,62.1928902205567
99,293.12602782606774
100,663.7629171178296
101,1519.4470820867564
102,2856.9651673594817
103,3782.281089892206
104,4537.480199244267
105,4750.860897354058
106,4859.367202430909
107,4979.277560472525
108,4784.7823871027085
109,4197.408315657384
110,3619.112984774543
111,2880.7506724558434
112,1857.966058466628
113,1017.4104065231325
114,447.3843510035597
115,193.43029606290784
116,12.65507496085587
117,0.0
118,0.0
119,0.0
120,0.0
121,0.0
122,64.7987764442579
123,228.422435389219
124,652.9402841914505
125,1683.395875914377
126,2772.019365146931
127,3829.5260541800426
128,4214.697380123214
129,4111.476916164605
130,3939.481540781155
131,3346.426560089879
132,3023.1470608551404
133,3324.417818730223
134,3323.0688178744704
135,2430.591334486704
136,1535.4888582208323
137,910.1035032793006
138,452.6076388148989
139,187.64555845011265
140,19.474013281092343
141,0.0
142,0.0
143,0.0
144,0.0
145,0.0
146,75.94740271535139
147,263.2605155316489
148,727.8157442127191
149,1788.1102873553696
150,2953.1390002526778
151,3978.4033179627736
152,4457.225125782584
153,4593.956106617376
154,4256.037930147284
155,4169.265077008542
156,3727.162005273969
157,3569.115389583999
158,3140.6799181599827
159,2324.643258455833
160,1623.7863376289847
161,870.9729190942137
162,440.9987237423786
163,177.89347623828712
164,18.001435364970256
165,0.0
166,0.0
167,0.0
168,0.0
169,0.0
170,11.633710020177515
171,74.05938805539617
172,151.02277351660513
173,231.59996424496933
174,323.8340623517109
175,446.70616957061156
176,593.799554692627
177,743.029932901747
178,854.4198763263839
179,1335.7750431864213
180,1801.1498661468063
181,2063.7633868034955
182,1934.027797312475
183,1598.400667396913
184,1020.9971483795994
185,543.8463301240724
186,287.19192194924074
187,131.56226101587947
188,15.667418485674583
189,0.0
190,0.0
191,0.0
192,0.0
193,0.0
194,46.449284270638586
195,189.96180689328122
196,390.1673099845872
197,897.1013074295834
198,1374.6186204356793
199,2153.957724091566
200,1518.9664376195929
201,2082.248777446095
202,2513.9233715544897
203,1763.2021581402041
204,2392.565283041482
205,2679.6437654661995
206,2187.4348063426623
207,1035.852043386382
208,651.6475171623906
209,397.7437557971188
210,175.91088740940253
211,60.27465734862788
212,9.066406416235989
213,0.0
214,0.0
215,0.0
216,0.0
217,0.0
218,34.33643852587363
219,108.20622958707762
220,162.92135846345968
221,348.39168282212495
222,789.1869726711003
223,1278.7953792358594
224,1875.532593644773
225,1791.1096633198115
226,1630.7215589092611
227,1486.8753271015346
228,1144.4072581677142
229,942.459711407845
230,801.9863599672371
231,671.5714176718068
232,453.187712554178
233,284.98887690010474
234,171.717581180296
235,53.529294803653954
236,12.016010244462013
237,0.0
238,0.0
239,0.0
240,0.0
241,0.0
242,30.427959292553528
243,116.16010634269068
244,318.80750115375974
245,890.2535678425872
246,1392.2945485773985
247,2054.2289475569687
248,1991.4184085671948
249,1421.3328371164366
250,1537.7957790397886
251,1419.37488524412
252,2206.04620302593
253,2233.966111117169
254,1995.1932037382585
255,1754.567712445308
256,1349.6537720161452
257,833.9515355220852
258,490.56804555751523
259,210.70012939826745
260,48.47485824350488
261,0.0
262,0.0
263,0.0
264,0.0
265,0.0
266,76.42119419416926
267,153.29120227003435
268,352.6029338644013
269,701.4497791430329
270,965.141171444478
271,1144.7962334225776
272,1489.6588628996037
273,1631.722868783606
274,1614.4594468602436
275,1452.1720749694139
276,1151.5666949083238
277,958.0438712588591
278,952.0794240090145
279,769.21637191333
280,617.9107886718814
281,384.1916640535173
282,188.3642742201542
283,63.2057802992402
284,9.478160366106275
285,0.0
286,0.0
287,0.0
288,0.0
289,0.0
290,64.79515107544793
291,170.75757381635174
292,367.7639405085538
293,781.3984916401143
294,1358.557317873354
295,1837.8360699785817
296,1962.5022962882554
297,2417.9551197873407
298,2826.2875001024677
299,2531.2091162285983
300,2307.570402475969
301,2172.1243823946766
302,2127.5706098248666
303,1550.6728324345947
304,1111.6135771658526
305,699.7023594805187
306,361.37917995282487
307,188.83781028071633
308,33.415101129734026
309,0.0
310,0.0
311,0.0
312,0.0
313,0.0
314,62.252109872517394
315,221.795001247874
316,492.6126474721566
317,792.1200038771581
318,1364.1084610796252
319,2023.6059146422904
320,2573.6141199910116
321,2808.7447452160177
322,3007.452887469689
323,2753.9840877506003
324,2374.776760246911
325,1825.2382237351462
326,1383.665265483823
327,901.8965977619389
328,727.8226131395063
329,417.05535003602245
330,169.9748471676099
331,82.45993675979163
332,16.134111201210427
333,0.0
334,0.0
335,0.0
336,0.0
337,0.0
338,25.81303212421902
339,103.22832060443184
340,271.73375657131885
341,506.094808892624
342,762.0253481602977
343,981.9817300818908
344,1257.2943151524687
345,1513.1583331796992
346,1406.4491561178088
347,1899.2101725377254
348,1734.6972848412038
349,1609.6705889734085
350,1298.3600983648312
351,1103.6143541769634
352,704.8780156905628
353,407.5002480435719
354,235.89498442827698
355,123.16916026719711
356,32.08420084178711
357,0.0
358,0.0
359,0.0
360,0.0
361,0.0
362,51.02921962392112
363,172.70565366423563
364,329.24597716713197
365,555.5355219562166
366,928.0882390042003
367,1181.094458585903
